Age,YOS,entry_age,start_sal,salary_increase,Salary,RemainingProb,DC_EEContrib,DC_ERContrib,DC_Contrib,DC_balance,RealDC_balance,RealPenWealth,RealHybridWealth
59,17,42,30305,0.03388428766531768,66919.12293570297,0.29203970005584456,4684.338605499208,4684.338605499208,9368.677210998416,10191094478780183e3,6981430906650692e3,117119.0330297175,6981430906650808e3
60,18,42,30305,0.0325,69186.62974756709,0.2893148024326277,4843.064082329696,4843.064082329696,9686.128164659392,10904471092294806e3,7305751657815401e3,134567.80692919082,7305751657815536e3
61,19,42,30305,0.0325,71435.19521436302,0.26100494473913327,5000.463665005412,5000.463665005412,10000.927330010823,11667784068755452e3,7645138654144242e3,151554.9772194704,7645138654144393e3
62,20,42,30305,0.03,73756.8390588298,0.23546524617986617,5162.978734118087,5162.978734118087,10325.957468236174,12484528953568344e3,8000291794556816e3,169305.1964836229,8000291794556985e3
63,21,42,30305,0.03,75969.5442305947,0.19489122966184855,5317.86809614163,5317.86809614163,10635.73619228326,13358445980318138e3,8371943491614475e3,187751.60874822602,8371943491614663e3
64,22,42,30305,0.03,78248.63055751256,0.16130869423546867,5477.40413902588,5477.40413902588,10954.80827805176,1429353719894042e4,8760860181933981e3,206621.81709301192,8760860181934188e3
65,23,42,30305,0.03,80596.08947423792,0.13351290810314817,5641.726263196655,5641.726263196655,11283.45252639331,1529408480286626e4,9167843906767107e3,225852.33979900496,9167843906767333e3
66,24,42,30305,0.03,83013.97215846508,0.0867833902670463,5810.978051092557,5810.978051092557,11621.956102185113,1636467073906691e4,9593733966005684e3,233810.35032779785,9593733966005918e3
67,25,42,30305,0.03,85504.39132321902,0.06628887446729596,5985.307392625332,5985.307392625332,11970.614785250664,17510197690801609e3,10039408649023072e3,241440.00070487562,10039408649023314e3
68,26,42,30305,0.03,88069.5230629156,0.050634284563200675,6164.866614404093,6164.866614404093,12329.733228808185,18735911529157734e3,10505787045921462e3,248597.59025389855,1050578704592171e4
69,27,42,30305,0.03,90711.60875480308,0.039377561733660985,6349.812612836216,6349.812612836216,12699.625225672433,2004742533619879e4,10993830942920266e3,255218.06974356927,10993830942920522e3
70,28,42,30305,0.03,93432.95701744717,0.031502049386928785,6540.306991221303,6540.306991221303,13080.613982442606,2145074510973272e4,11504546805794322e3,261229.08555256986,11504546805794585e3
71,29,42,30305,0.03,96235.94572797057,0.025201639509543027,6736.516200957941,6736.516200957941,13473.032401915882,22952297267414024e3,12038987855452256e3,266973.500486294,12038987855452522e3
72,30,42,30305,0.03,99123.0240998097,0.02016131160763442,6938.61168698668,6938.61168698668,13877.22337397336,2455895807613302e4,12598256239935375e3,272302.4489113364,12598256239935648e3
73,31,42,30305,0.03,102096.71482280399,0.016129049286107533,7146.7700375962795,7146.7700375962795,14293.540075192559,26278085141462344e3,13183505307316242e3,276956.7433703038,13183505307316519e3
74,32,42,30305,0.03,105159.61626748812,0.012903239428886026,7361.173138724169,7361.173138724169,14722.346277448338,2811755110136472e4,13795941984184242e3,280848.4719561751,13795941984184523e3
75,33,42,30305,0.03,108314.40475551276,0.01032259154310882,7582.008332885894,7582.008332885894,15164.016665771787,3008577967846027e4,14436829264623129e3,283878.6974150215,14436829264623413e3
76,34,42,30305,0.03,111563.83689817814,0,7809.4685828724705,7809.4685828724705,15618.937165744941,32191784255952507e3,15107488814813454e3,286780.11518703186,15107488814813741e3
77,35,42,30305,0.03,114910.75200512349,0,8043.752640358645,8043.752640358645,16087.50528071729,344452091538692e5,15809303698631203e3,289280.7441084289,15809303698631492e3
78,36,42,30305,0.03,118358.0745652772,0,8285.065219569406,8285.065219569406,16570.13043913881,36856373794640065e3,1654372122986347e4,290893.4112428199,1654372122986376e4
79,37,42,30305,0.03,121908.81680223551,0,8533.617176156486,8533.617176156486,17067.23435231297,39436319960264884e3,17312255956923146e3,291495.4598803519,17312255956923437e3
80,38,42,30305,0.03,125566.08130630259,0,8789.625691441182,8789.625691441182,17579.251382882365,4219686235748345e4,18116492786217875e3,290946.41942834336,18116492786218166e3
81,39,42,30305,0.03,129333.06374549169,0,9053.314462184419,9053.314462184419,18106.628924368837,4515064272250731e4,18958090250614317e3,290764.65039051574,18958090250614608e3
82,40,42,30305,0.03,133213.05565785643,0,9324.913896049951,9324.913896049951,18649.827792099903,4831118771308284e4,19838783929738215e3,290319.5796415479,19838783929738506e3
83,41,42,30305,0.03,137209.44732759212,0,9604.66131293145,9604.66131293145,19209.3226258629,5169297085299866e4,20760390029163717e3,288805.0105638178,20760390029164007e3
84,42,42,30305,0.03,141325.7307474199,0,9892.801152319395,9892.801152319395,19785.60230463879,55311478812708585e3,2172480912587304e4,286045.4236517326,2172480912587333e4
85,43,42,30305,0.03,145565.50266984248,0,10189.585186888975,10189.585186888975,20379.17037377795,5918328232959821e4,22734030087710675e3,281834.2245640456,22734030087710958e3
86,44,42,30305,0.03,149932.46774993776,0,10495.272742495645,10495.272742495645,20990.54548499129,633261120926701e5,23790134174914843e3,278710.72398057644,2379013417491512e4
87,45,42,30305,0.03,154430.4417824359,0,10810.130924770514,10810.130924770514,21620.261849541028,6775893993915703e4,24895299332184736e3,274708.16532784875,2489529933218501e4
88,46,42,30305,0.03,159063.355035909,0,11134.43485251363,11134.43485251363,22268.86970502726,7250206573489806e4,26051804680134656e3,276699.9421553213,26051804680134935e3
89,47,42,30305,0.03,163835.25568698626,0,11468.467898089038,11468.467898089038,22936.935796178077,7757721033634093e4,2726203521539764e4,286466.4346485057,27262035215397925e3
90,48,42,30305,0.03,168750.31335759585,0,11812.521935031711,11812.521935031711,23625.043870063422,8300761505988482e4,2852848672907137e4,296436.9805339574,28528486729071665e3
91,49,42,30305,0.03,173812.82275832375,0,12166.897593082664,12166.897593082664,24333.795186165327,8881814811407678e4,29853770953649267e3,306615.34283337055,29853770953649574e3
92,50,42,30305,0.03,179027.20744107346,0,12531.904520875143,12531.904520875143,25063.809041750286,9503541848206218e4,31240620949051077e3,317005.35095755383,3124062094905139e4
93,51,42,30305,0.03,184398.02366430566,0,12907.861656501396,12907.861656501396,25815.723313002793,10168789777580658e4,32691896738860315e3,327610.90185723716,32691896738860642e3
94,52,42,30305,0.03,189929.96437423484,0,13295.09750619644,13295.09750619644,26590.19501239288,10880605062011308e4,34210591208391737e3,338435.96119368006,34210591208392077e3
95,53,42,30305,0.03,195627.86330546188,0,13693.950431382333,13693.950431382333,27387.900862764665,11642247416352103e4,3579983627675224e4,349484.5645294239,3579983627675259e4
96,54,42,30305,0.03,201496.69920462574,0,14104.768944323803,14104.768944323803,28209.537888647606,12457204735496754e4,3746290935562339e4,360760.81853953085,3746290935562375e4
97,55,42,30305,0.03,207541.60018076454,0,14527.912012653518,14527.912012653518,29055.824025307036,1332920906698153e5,3920324010808512e4,372268.9022436629,39203240108085486e3
98,56,42,30305,0.03,213767.84818618745,0,14963.749373033123,14963.749373033123,29927.498746066245,14262253701670242e4,41024417521419166e3,384013.06825935794,4102441752141955e4
99,57,42,30305,0.03,220180.8836317731,0,15412.661854224118,15412.661854224118,30825.323708448235,15260611460787162e4,4293019730847777e4,395997.644076866,4293019730847816e4
100,58,42,30305,0.03,226786.3101407263,0,15875.041709850842,15875.041709850842,31750.083419701685,16328854263042268e4,4492450965288139e4,408227.03335591574,449245096528818e5
101,59,42,30305,0.03,233589.8994449481,0,16351.292961146368,16351.292961146368,32702.585922292736,1747187406145523e5,470114673140177e5,420705.71724478784,47011467314018116e3
102,60,42,30305,0.03,240597.59642829653,0,16841.83174998076,16841.83174998076,33683.66349996152,186949052457571e6,49195374108556435e3,433438.2557220772,4919537410855687e4
103,61,42,30305,0.03,247815.52432114547,0,17347.086702480185,17347.086702480185,34694.17340496037,20003548612960102e4,5148073378597105e4,446429.28896153305,5148073378597149e4
104,62,42,30305,0.03,255249.9900507798,0,17867.49930355459,17867.49930355459,35734.99860710918,21403797015867313e4,538722593163707e5,459683.53872037365,5387225931637116e4
105,63,42,30305,0.03,262907.4897523032,0,18403.524282661227,18403.524282661227,36807.04856532245,2290206280697803e5,5637488260979625e4,473205.80975147756,5637488260979673e4
106,64,42,30305,0.03,270794.71444487234,0,18955.630011141067,18955.630011141067,37911.260022282135,24505207203466497e4,58993764687023964e3,487000.99123986036,5899376468702445e4
107,65,42,30305,0.03,278918.5558782185,0,19524.298911475296,19524.298911475296,39048.59782295059,26220571707709158e4,617343063228515e5,501074.0582638552,61734306322851996e3
108,66,42,30305,0.03,287286.1125545651,0,20110.027878819557,20110.027878819557,40220.055757639115,28056011727248805e4,6460215918381527e4,515430.07328141824,6460215918381579e4
109,67,42,30305,0.03,295904.69593120203,0,20713.328715184143,20713.328715184143,41426.65743036829,3001993254815623e5,6.7603237483307926e+19,530074.1876419927,6760323748330846e4
110,68,42,30305,0.03,304781.83680913807,0,21334.728576639667,21334.728576639667,42669.457153279334,3212132782652717e5,7074373017813155e4,545011.6431243673,707437301781321e5
111,69,42,30305,0.03,313925.2919134122,0,21974.77043393886,21974.77043393886,43949.54086787772,3436982077438408e5,740301137316389e5,560247.7735009765,7403011373163946e4
112,70,42,30305,0.03,323343.0506708146,0,22634.013546957023,22634.013546957023,45268.02709391405,36775708228590974e4,774691654697835e5,575788.0061290949,7746916546978408e4
113,71,42,30305,0.03,333043.34219093906,0,23313.033953365735,23313.033953365735,46626.06790673147,3935000780459235e5,8106797755762188e4,591637.8635693883,8106797755762247e4
114,72,42,30305,0.03,343034.6424566672,0,24012.424971966706,24012.424971966706,48024.84994393341,42104508350913826e4,8483397162509089e4,607802.9652322899,848339716250915e5
115,73,42,30305,0.03,353325.68173036724,0,24732.79772112571,24732.79772112571,49465.59544225142,450518239354778e6,8877491407222227e4,624289.0290526769,887749140722229e5
116,74,42,30305,0.03,363925.45218227827,0,25474.78165275948,25474.78165275948,50949.56330551896,4820545161096126e5,9289893208535733e4,641101.8731933363,9289893208535797e4
117,75,42,30305,0.03,374843.21574774664,0,26239.025102342268,26239.025102342268,52478.050204684536,5157983322372856e5,9721453039739106e4,658247.4177777113,9721453039739172e4
118,76,42,30305,0.03,386088.5122201791,0,27026.195855412538,27026.195855412538,54052.391710825075,5519042154938957e5,10173060882660973e4,675731.6866524302,1017306088266104e5
119,77,42,30305,0.03,397671.1675867844,0,27836.98173107491,27836.98173107491,55673.96346214982,5905375105784684e5,10645648063029089e4,693560.8091801299,10645648063029158e4
120,78,42,30305,0.03,409601.302614388,0,28672.091183007164,28672.091183007164,57344.18236601433,6318751363189612e5,11140189171091566e4,711741.0220630917,11140189171091636e4
47,0,47,31133,0.10169427400809392,31133,1,2179.3100000000004,2179.3100000000004,4358.620000000001,6761063958612885e5,6761063958612885e5,0,6761063958612885e5
48,1,47,31133,0.08673568502023478,34299.04783269399,0.8810743013225414,2400.9333482885795,2400.9333482885795,4801.866696577159,7234338435715788e5,7075147614391969e5,2740.3129584352077,7075147614391969e5
49,2,47,31133,0.05807856167341159,37273.9992420045,0.693063135468947,2609.1799469403154,2609.1799469403154,5218.359893880631,7740742126215893e5,7403821953446853e5,5739.7677966463225,7403821953446853e5
50,3,47,31133,0.05084713700404696,39438.81950579596,0.5906501833265176,2760.7173654057174,2760.7173654057174,5521.434730811435,8282594075051006e5,7747764782580083e5,8976.04398254902,7747764782580083e5
51,4,47,31133,0.048347137004046956,41444.170564485044,0.5243606717705611,2901.0919395139535,2901.0919395139535,5802.183879027907,8862375660304577e5,8107685395951773e5,12376.898948441254,8107685395951773e5
52,5,47,31133,0.04584713700404695,43447.877556785286,0.47454640795235786,3041.3514289749705,3041.3514289749705,6082.702857949941,9482741956525898e5,8484326037817503e5,15925.98340734976,8484326037817503e5
53,6,47,31133,0.04473142466936464,45439.83835166628,0.4340825118179898,3180.78868461664,3180.78868461664,6361.57736923328,10146533893482712e5,8878463433217341e5,19620.17051902713,8878463433217341e5
54,7,47,31133,0.04223142466936464,47472.42705788195,0.400324533297961,3323.069894051737,3323.069894051737,6646.139788103474,10856791266026502e5,929091038977267e6,23455.71038855645,929091038977267e6
55,8,47,31133,0.04223142466936464,49477.2552850488,0.37319511000645667,3463.407869953416,3463.407869953416,6926.815739906832,11616766654648358e5,9722517473894139e5,36870.8709460698,9722517473894139e5
56,9,47,31133,0.039731424669364634,51566.75026446626,0.35121978179354657,3609.6725185126384,3609.6725185126384,7219.345037025277,12429940320473745e5,10174174764857438e5,45405.597283831594,10174174764857438e5
57,10,47,31133,0.039731424669364634,53615.57071804284,0.3327807432493854,3753.0899502629995,3753.0899502629995,7506.179900525999,13300036142906907e5,10646813690364263e5,55171.53633189243,10646813690364263e5
58,11,47,31133,0.03723142466936464,55745.793727131764,0.31583615574513185,3902.2055608992237,3902.2055608992237,7804.411121798447,14231038672910392e5,11141408947373853e5,66271.90836311807,11141408947373854e5
59,12,47,31133,0.03611571233468232,57821.28904691741,0.31273130548663003,4047.490233284219,4047.490233284219,8094.980466568438,1522721138001412e6,11658980512166281e5,78896.75331289126,11658980512166283e5
60,13,47,31133,0.03611571233468232,59909.546088956384,0.30981334333674737,4193.668226226947,4193.668226226947,8387.336452453894,16293116176615111e5,1220059574378281e6,93139.09104736971,1220059574378281e6
61,14,47,31133,0.034999999999999996,62073.222021606525,0.27949767477204795,4345.125541512457,4345.125541512457,8690.251083024914,1743363430897817e6,12767371585181036e5,107350.29083193035,12767371585181036e5
62,15,47,31133,0.034999999999999996,64245.78479236275,0.2521484367381529,4497.204935465393,4497.204935465393,8994.409870930785,18653988710606643e5,13360476866644216e5,122401.0458745391,13360476866644216e5
63,16,47,31133,0.03388428766531768,66494.38726009545,0.20869966880663754,4654.607108206682,4654.607108206682,9309.214216413364,1995976792034911e6,13981134716194925e5,138231.36257438897,13981134716194927e5
64,17,47,31133,0.03388428766531768,68747.50220614554,0.1727377425910083,4812.325154430188,4812.325154430188,9624.650308860377,21356951674773549e5,14630625081983933e5,154802.32650820588,14630625081983935e5
65,18,47,31133,0.0325,71076.96234717064,0.14297256860087773,4975.387364301945,4975.387364301945,9950.77472860389,22851938292007698e5,15310287371856047e5,171958.88266667447,1531028737185605e6
66,19,47,31133,0.0325,73386.96362345369,0.09293216959057052,5137.087453641759,5137.087453641759,10274.174907283517,2445157397244824e6,16021523215536405e5,180771.09130868124,16021523215536407e5
67,20,47,31133,0.03,75772.03994121592,0.07098557575368226,5304.042795885115,5304.042795885115,10608.08559177023,26163184150519617e5,16765799355133453e5,189206.01547010438,16765799355133455e5
68,21,47,31133,0.03,78045.2011394524,0.054221826384574665,5463.164079761668,5463.164079761668,10926.328159523337,2799460704105599e6,17544650669919602e5,197190.3606317081,17544650669919605e5
69,22,47,31133,0.03,80386.55717363597,0.04216754189753427,5627.059002154519,5627.059002154519,11254.118004309037,29954229533929914e5,18359683341627362e5,204482.69630994007,18359683341627364e5
70,23,47,31133,0.03,82798.153888845045,0.03373403351802741,5795.870772219154,5795.870772219154,11591.741544438308,3205102560130501e6,1921257816678854e6,211083.29489699166,19212578166788543e5
71,24,47,31133,0.03,85282.09850551042,0.02698722681442193,5969.746895385731,5969.746895385731,11939.493790771461,34294597393396363e5,2010509402294742e6,217264.70528499145,20105094022947422e5
72,25,47,31133,0.03,87840.56146067573,0.02158978145153754,6148.839302247302,6148.839302247302,12297.678604494604,3669521921093411e6,21039071495896081e5,223060.95334958404,21039071495896084e5
73,26,47,31133,0.03,90475.778304496,0.01727182516123003,6333.30448131472,6333.30448131472,12666.60896262944,392638845556995e7,22016436675412036e5,228248.146326,2201643667541204e6
74,27,47,31133,0.03,93190.05165363089,0.013817460128984023,6523.303615754163,6523.303615754163,13046.607231508326,4201235647459847e6,23039205127326044e5,232745.5222915005,23039205127326047e5
75,28,47,31133,0.03,95985.75320323982,0.011053968103187218,6719.002724226788,6719.002724226788,13438.005448453576,44953221427820364e5,24109486050111363e5,236461.9357302503,24109486050111363e5
76,29,47,31133,0.03,98865.325799337,0,6920.572805953591,6920.572805953591,13841.145611907183,4809994692776779e6,25229486624566417e5,240030.7231728304,25229486624566417e5
77,30,47,31133,0.03,101831.28557331712,0,7128.1899901321985,7128.1899901321985,14256.379980264397,5146694321271153e6,26401516565560946e5,243217.70362031515,26401516565560946e5
78,31,47,31133,0.03,104886.22414051664,0,7342.035689836166,7342.035689836166,14684.071379672332,5506962923760134e6,27627992885232486e5,245595.19692102782,27627992885232486e5
79,32,47,31133,0.03,108032.81086473214,0,7562.296760531251,7562.296760531251,15124.593521062501,5892450328423344e6,28911444877456e8,247050.46069207598,28911444877456e8
80,33,47,31133,0.03,111273.79519067411,0,7789.1656633471885,7789.1656633471885,15578.331326694377,6304921851412978e6,3025451933386594e6,247453.91189137482,3025451933386594e6
81,34,47,31133,0.03,114612.00904639433,0,8022.840633247604,8022.840633247604,16045.681266495209,6746266381011887e6,3165998600218734e6,248150.6706658129,3165998600218734e6
82,35,47,31133,0.03,118050.36931778616,0,8263.525852245031,8263.525852245031,16527.051704490063,7218505027682719e6,33130743298132473e5,248587.56393249816,33130743298132473e5
83,36,47,31133,0.03,121591.88039731975,0,8511.431627812382,8511.431627812382,17022.863255624765,772380037962051e7,34669824282642303e5,248046.42233795195,34669824282642303e5
84,37,47,31133,0.03,125239.63680923934,0,8766.774576646754,8766.774576646754,17533.54915329351,8264466406193946e6,3628040291679928e6,246365.9579998951,3628040291679928e6
85,38,47,31133,0.03,128996.82591351653,0,9029.777813946157,9029.777813946157,18059.555627892314,8842979054627523e6,37965800607310744e5,243355.41645635708,37965800607310744e5
86,39,47,31133,0.03,132866.73069092204,0,9300.671148364543,9300.671148364543,18601.342296729086,946198758845145e7,39729493056061125e5,241302.48650691577,39729493056061125e5
87,40,47,31133,0.03,136852.7326116497,0,9579.69128281548,9579.69128281548,19159.38256563096,1012432671964305e7,41575117427858583e5,238438.39170001747,41575117427858583e5
88,41,47,31133,0.03,140958.3145899992,0,9867.082021299946,9867.082021299946,19734.164042599892,10833029590018064e6,43506479851157633e5,237107.07994988628,43506479851157633e5
89,42,47,31133,0.03,145187.06402769918,0,10163.094481938942,10163.094481938942,20326.188963877885,1159134166131933e7,4552756326722609e6,246147.95251260427,4552756326722609e6
90,43,47,31133,0.03,149542.67594853014,0,10467.987316397111,10467.987316397111,20935.974632794223,12402735577611683e6,476425356439432e7,255380.1075288141,476425356439432e7
91,44,47,31133,0.03,154028.95622698605,0,10782.026935889024,10782.026935889024,21564.053871778047,13270927068044502e6,4985575857116795e6,264807.0868646628,4985575857116795e6
92,45,47,31133,0.03,158649.82491379566,0,11105.487743965698,11105.487743965698,22210.975487931395,14199891962807617e6,5217179625540314e6,274432.4949714152,5217179625540314e6
93,46,47,31133,0.03,163409.31966120953,0,11438.652376284668,11438.652376284668,22877.304752569336,15193884400204152e6,5459542493230452e6,284259.9999710153,5459542493230452e6
94,47,47,31133,0.03,168311.59925104582,0,11781.811947573207,11781.811947573207,23563.623895146415,16257456308218443e6,571316427164458e7,294293.3347603342,571316427164458e7
95,48,47,31133,0.03,173360.9472285772,0,12135.266306000405,12135.266306000405,24270.53261200081,17395478249793735e6,5978567990865233e6,304536.29813442327,5978567990865233e6
96,49,47,31133,0.03,178561.7756454345,0,12499.324295180417,12499.324295180417,24998.648590360834,18613161727279298e6,6256300978215941e6,314992.75592909835,6256300978215941e6
97,50,47,31133,0.03,183918.62891479756,0,12874.304024035831,12874.304024035831,25748.608048071663,1991608304818885e7,6546935986983919e6,325666.6421831884,6546935986983919e6
98,51,47,31133,0.03,189436.18778224147,0,13260.533144756904,13260.533144756904,26521.06628951381,21310208861562068e6,6851072377577305e6,336561.96032078424,6851072377577305e6
99,52,47,31133,0.03,195119.27341570874,0,13658.349139099613,13658.349139099613,27316.698278199226,22801923481871413e6,716933735355278e7,347682.78435383097,716933735355278e7
100,53,47,31133,0.03,200972.85161818,0,14068.099613272601,14068.099613272601,28136.199226545203,24398058125602415e6,7502387255062567e6,359033.2601054137,7502387255062567e6
101,54,47,31133,0.03,207002.0371667254,0,14490.14260167078,14490.14260167078,28980.28520334156,26105922194394583e6,7850908912388212e6,370617.6064540908,7850908912388212e6
102,55,47,31133,0.03,213212.09828172717,0,14924.846879720904,14924.846879720904,29849.69375944181,27933336748002204e6,8215621062352457e6,382440.1165996358,8215621062352457e6
103,56,47,31133,0.03,219608.46123017897,0,15372.59228611253,15372.59228611253,30745.18457222506,2988867032036236e7,8597275830530201e6,394505.159350556,8597275830530201e6
104,57,47,31133,0.03,226196.71506708435,0,15833.770054695906,15833.770054695906,31667.54010939181,3198087724278773e7,8996660282315224e6,406817.18043375923,8996660282315224e6
105,58,47,31133,0.03,232982.61651909692,0,16308.783156336785,16308.783156336785,32617.56631267357,34219538649782872e6,941459804604136e7,419380.7038267523,941459804604136e7
106,59,47,31133,0.03,239972.09501466982,0,16798.04665102689,16798.04665102689,33596.09330205378,36614906355267676e6,9851951011505384e6,432200.3331127532,9851951011505384e6
107,60,47,31133,0.03,247171.25786510992,0,17301.988050557695,17301.988050557695,34603.97610111539,3917794980013641e7,1.0309621107394389e+22,445280.75285911345,1.0309621107394389e+22
108,61,47,31133,0.03,254586.39560106324,0,17821.04769207443,17821.04769207443,35642.09538414886,4192040628614597e7,10788552161283126e6,458626.73001944926,10788552161283126e6
109,62,47,31133,0.03,262223.98746909515,0,18355.679122836664,18355.679122836664,36711.35824567333,4485483472617619e7,11289731846037112e6,472243.11535988766,11289731846037112e6
110,63,47,31133,0.03,270090.707093168,0,18906.34949652176,18906.34949652176,37812.69899304352,4799467315700853e7,11814193716635416e6,486134.8449098417,11814193716635416e6
111,64,47,31133,0.03,278193.42830596305,0,19473.539981417416,19473.539981417416,38947.07996283483,5135430027799913e7,1236301934161359e7,500306.9414377355,1236301934161359e7
112,65,47,31133,0.03,286539.2311551419,0,20057.746180859936,20057.746180859936,40115.49236171987,5494910129745907e7,1293734053352229e7,514764.5159521071,1293734053352229e7
113,66,47,31133,0.03,295135.4080897962,0,20659.478566285736,20659.478566285736,41318.95713257147,5879553838828121e7,13538341683001322e6,529512.7692285232,13538341683001322e6
114,67,47,31133,0.03,303989.4703324901,0,21279.26292327431,21279.26292327431,42558.52584654862,629112260754609e8,14167262201282558e6,544556.9933627509,14167262201282558e6
115,68,47,31133,0.03,313109.1544424648,0,21917.640810972538,21917.640810972538,43835.281621945076,6731501190074317e7,14825399076158769e6,559902.573350633,14825399076158769e6
116,69,47,31133,0.03,322502.42907573876,0,22575.170035301715,22575.170035301715,45150.34007060343,7202706273379519e7,15514109546689372e6,575554.9886951296,15514109546689372e6
117,70,47,31133,0.03,332177.5019480109,0,23252.425136360762,23252.425136360762,46504.850272721524,7706895712516085e7,1623481390215905e7,591519.815040987,1623481390215905e7
118,71,47,31133,0.03,342142.82700645126,0,23949.997890451592,23949.997890451592,47899.995780903184,8246378412392212e7,16988998411061306e6,607802.7258375109,16988998411061306e6
119,72,47,31133,0.03,352407.1118166448,0,24668.497827165138,24668.497827165138,49336.995654330276,8823624901259668e7,17778218386147284e6,624409.4940299251,17778218386147284e6
120,73,47,31133,0.03,362979.32517114416,0,25408.552761980092,25408.552761980092,50817.105523960185,9441278644347846e7,1860410139186073e7,641345.9937798049,1860410139186073e7
52,0,52,30741,0.10169427400809392,30741,1,2151.8700000000003,2151.8700000000003,4303.740000000001,10102168149452196e7,10102168149452196e7,0,10102168149452196e7
53,1,52,30741,0.08673568502023478,33867.18367728282,0.8810743013225414,2370.7028574097976,2370.7028574097976,4741.405714819595,1080931991991385e8,10571462024365624e7,2705.8092909535453,10571462024365624e7
54,2,52,30741,0.05807856167341159,36804.677053238054,0.693063135468947,2576.327393726664,2576.327393726664,5152.654787453328,11565972314307821e7,11062556837233467e7,5667.497569675413,11062556837233467e7
55,3,52,30741,0.05084713700404696,38942.23975934454,0.5906501833265176,2725.956783154118,2725.956783154118,5451.913566308236,1237559037630937e8,11576465345564609e7,8863.025345053142,11576465345564609e7
56,4,52,30741,0.048347137004046956,40922.34115963237,0.5243606717705611,2864.563881174266,2864.563881174266,5729.127762348532,13241881702651026e7,12114247354282768e7,12221.05966575764,12114247354282768e7
57,5,52,30741,0.04584713700404695,42900.81919420346,0.47454640795235786,3003.0573435942424,3003.0573435942424,6006.114687188485,14168813421836599e7,1267701190130324e8,15725.45710099698,1267701190130324e8
58,6,52,30741,0.04473142466936464,44867.69892938596,0.4340825118179898,3140.7389250570172,3140.7389250570172,6281.4778501140345,1516063036136516e8,13265919544640066e7,19373.13018101092,13265919544640066e7
59,7,52,30741,0.04223142466936464,46874.69502413352,0.400324533297961,3281.228651689347,3281.228651689347,6562.457303378694,16221874486660724e7,13882184755760266e7,23160.376226339056,13882184755760266e7
60,8,52,30741,0.04223142466936464,48854.28017594466,0.37319511000645667,3419.7996123161265,3419.7996123161265,6839.599224632253,17357405700726976e7,1452707842412077e8,51377.0112452451,1452707842412077e8
61,9,52,30741,0.039731424669364634,50917.4660289711,0.33667744700630287,3564.2226220279776,3564.2226220279776,7128.445244055955,18572424099777864e7,1520193047805303e8,62238.45628094403,1520193047805303e8
62,10,52,30741,0.039731424669364634,52940.489494856105,0.3037330883588501,3705.834264639928,3705.834264639928,7411.668529279856,19872493786762317e7,1590813262740024e8,74042.20757289471,1590813262740024e8
63,11,52,30741,0.03723142466936464,55043.89056518028,0.25139555004236014,3853.0723395626196,3853.0723395626196,7706.144679125239,2126356835183568e8,1664714123356309e8,86679.83918086144,1664714123356309e8
64,12,52,30741,0.03611571233468232,57093.25303026653,0.20807651521467596,3996.5277121186577,3996.5277121186577,7993.0554242373155,2275201813646418e8,17420480312872867e7,100138.41325432128,17420480312872867e7
65,13,52,30741,0.03611571233468232,59155.21653295886,0.17222196724082003,4140.865157307121,4140.865157307121,8281.730314614242,24344659406016674e7,18229744679485546e7,114246.61753571058,18229744679485546e7
66,14,52,30741,0.034999999999999996,61291.64931635905,0.11194427870653302,4290.415452145134,4290.415452145134,8580.830904290267,26048785564437843e7,19076603234278277e7,122901.72954458738,19076603234278277e7
67,15,52,30741,0.034999999999999996,63436.85704243161,0.08550783987206315,4440.579992970213,4440.579992970213,8881.159985940427,27872200553948494e7,19962802406530816e7,131284.69852088875,19962802406530816e7
68,16,52,30741,0.03388428766531768,65657.14703891671,0.06531455438427593,4596.00029272417,4596.00029272417,9192.00058544834,29823254592724892e7,2089016975548946e8,139327.67997300762,2089016975548946e8
69,17,52,30741,0.03388428766531768,67881.89269646742,0.05079419842820443,4751.732488752719,4751.732488752719,9503.464977505439,3191088241421564e8,21860617739240807e7,147009.80905072944,21860617739240807e7
70,18,52,30741,0.0325,70182.02227586074,0.040635358742563535,4912.741559310252,4912.741559310252,9825.483118620505,34144644183210734e7,22876147658667643e7,154204.10645652845,22876147658667643e7
71,19,52,30741,0.0325,72462.93799982622,0.032508286994050825,5072.405659987836,5072.405659987836,10144.811319975672,36534769276035485e7,2393885378462042e8,161159.91488271183,2393885378462042e8
72,20,52,30741,0.03,74817.98348482056,0.02600662959524066,5237.25884393744,5237.25884393744,10474.51768787488,39092203125357974e7,25050927676815503e7,167693.511654851,25050927676815503e7
73,21,52,30741,0.03,77062.52298936518,0.020805303676192526,5394.376609255563,5394.376609255563,10788.753218511127,4182865734413303e8,26214662703366837e7,173669.62296977392,26214662703366837e7
74,22,52,30741,0.03,79374.39867904615,0.01664424294095402,5556.207907533231,5556.207907533231,11112.415815066463,4475666335822235e8,2743245877027141e8,178858.68597069845,2743245877027141e8
75,23,52,30741,0.03,81755.63063941752,0.013315394352763214,5722.894144759227,5722.894144759227,11445.788289518454,4788962979329792e8,28706827270601876e7,183242.27168766406,28706827270601876e7
76,24,52,30741,0.03,84208.29955860006,0,5894.580969102005,5894.580969102005,11789.16193820401,5124190387882877e8,30040396263612717e7,187320.78057167554,30040396263612717e7
